,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
32,"('id', UUID('5b431ad2-3bbf-4d48-bace-3bbd11ffe48c'))","('client_order_id', '70d7e38c-c3ca-4ef4-9f6e-db7221cf59ed')","('created_at', datetime.datetime(2024, 7, 12, 16, 14, 47, 7189, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 16, 14, 47, 32982, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 16, 14, 47, 7189, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 16, 14, 47, 9691, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.054783094')","('filled_qty', '0.054783094')","('filled_avg_price', '58102.8')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
33,"('id', UUID('7e326529-fdb9-419d-8680-e11ec3067429'))","('client_order_id', '36f68ff5-e7a7-4080-9cda-eff7e81294a8')","('created_at', datetime.datetime(2024, 7, 12, 15, 59, 46, 536629, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 15, 59, 46, 583070, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 15, 59, 46, 536629, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 15, 59, 46, 539422, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.054654537')","('filled_qty', '0.054654537')","('filled_avg_price', '58264.556')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
34,"('id', UUID('1f496345-4cb7-4200-93d8-acf362a657e8'))","('client_order_id', 'c4b3f89c-4172-42b3-9e7a-50a30ce08a01')","('created_at', datetime.datetime(2024, 7, 12, 15, 30, 35, 485748, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 15, 30, 35, 532775, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 15, 30, 35, 485748, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 15, 30, 35, 488390, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.054639807')","('filled_qty', '0.054639807')","('filled_avg_price', '58231.579')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
35,"('id', UUID('188b177b-04fc-4602-85af-ec67c2e646e7'))","('client_order_id', '69c07ae8-0d18-48d1-889e-e08dc12510da')","('created_at', datetime.datetime(2024, 7, 12, 15, 14, 47, 116043, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 15, 14, 47, 133251, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 15, 14, 47, 116043, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 15, 14, 47, 118639, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.018176179')","('filled_qty', '0.018176179')","('filled_avg_price', '57985.726')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
36,"('id', UUID('f178ebf7-8071-4b4f-9e13-bc0176b1b2c9'))","('client_order_id', '3272e663-5e84-4d1e-a063-ecaec6c5db7c')","('created_at', datetime.datetime(2024, 7, 12, 14, 59, 47, 185205, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 14, 59, 47, 232795, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 14, 59, 47, 185205, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 14, 59, 47, 188230, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.018224997')","('filled_qty', '0.018224997')","('filled_avg_price', '57860.25')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
37,"('id', UUID('dcb46f17-2330-4821-ba45-14a10e8cb39d'))","('client_order_id', '147c9f35-7e4d-429a-8c62-5dce19f69fde')","('created_at', datetime.datetime(2024, 7, 12, 14, 44, 46, 961892, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 14, 44, 46, 983458, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 14, 44, 46, 961892, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 14, 44, 46, 965610, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.018187339')","('filled_qty', '0.018187339')","('filled_avg_price', '57993.5')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
38,"('id', UUID('8d5ec169-9f47-4d29-9bd7-3706f305a6b1'))","('client_order_id', '45a10d57-593d-469c-809d-243b02949897')","('created_at', datetime.datetime(2024, 7, 12, 14, 30, 34, 263238, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 14, 30, 34, 283113, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 14, 30, 34, 263238, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 14, 30, 34, 265656, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.018166062')","('filled_qty', '0.018166062')","('filled_avg_price', '58063.1')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
39,"('id', UUID('d59272d7-bb5d-449b-831b-a40f7a34c221'))","('client_order_id', 'a5005aef-19f6-40a0-8ac5-d61eca8e8c2d')","('created_at', datetime.datetime(2024, 7, 12, 4, 30, 32, 197009, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 4, 30, 32, 232941, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 4, 30, 32, 197009, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 4, 30, 32, 200559, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.078386657')","('filled_qty', '0.078386657')","('filled_avg_price', '56788.4')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
40,"('id', UUID('f6f6f5d2-2ba8-41bc-a821-c6b4c791941b'))","('client_order_id', 'db01c157-8b0f-4293-85d0-664a423c40a2')","('created_at', datetime.datetime(2024, 7, 12, 4, 14, 47, 308749, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 4, 14, 47, 333557, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 4, 14, 47, 308749, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 4, 14, 47, 312148, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022623983')","('filled_qty', '0.022623983')","('filled_avg_price', '56967.001')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
41,"('id', UUID('b955b8a5-ccc0-459a-a701-25857e7f5aa0'))","('client_order_id', '85c4c1ef-28ed-4ead-9fed-b246a235154d')","('created_at', datetime.datetime(2024, 7, 12, 3, 59, 47, 324900, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 3, 59, 47, 332810, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 3, 59, 47, 324900, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 3, 59, 47, 329329, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022634973')","('filled_qty', '0.022634973')","('filled_avg_price', '56940.81')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
42,"('id', UUID('a1dd7093-2257-49d6-983a-c3ec0d406fad'))","('client_order_id', 'f1892d39-bff1-4ed7-850a-e1c31a03efd0')","('created_at', datetime.datetime(2024, 7, 12, 3, 44, 46, 782008, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 3, 44, 46, 833257, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 3, 44, 46, 782008, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 3, 44, 46, 787799, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022634301')","('filled_qty', '0.022634301')","('filled_avg_price', '56955.86')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
43,"('id', UUID('68b8ab31-0c38-4749-9d2f-b28e572d6e1e'))","('client_order_id', 'f22f01dc-d349-4906-b97c-5741ec583682')","('created_at', datetime.datetime(2024, 7, 12, 3, 30, 52, 687558, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 3, 30, 52, 733413, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 3, 30, 52, 687558, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 3, 30, 52, 691559, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022573912')","('filled_qty', '0.022573912')","('filled_avg_price', '57107.79')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
44,"('id', UUID('2a8991c7-7c63-4ab9-8507-e85f89888954'))","('client_order_id', 'a4f629d7-1d20-4492-966a-f256bde622bd')","('created_at', datetime.datetime(2024, 7, 12, 3, 14, 47, 32115, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 3, 14, 47, 82843, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 3, 14, 47, 32115, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 3, 14, 47, 57166, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.02259115')","('filled_qty', '0.02259115')","('filled_avg_price', '57046.7')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
45,"('id', UUID('28cd8e2d-f029-49a1-8108-697e23fb4f24'))","('client_order_id', '4ffddea7-76d6-467a-be49-a40f59bfce23')","('created_at', datetime.datetime(2024, 7, 12, 2, 59, 46, 972200, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 2, 59, 46, 983270, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 2, 59, 46, 972200, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 2, 59, 46, 975653, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022453878')","('filled_qty', '0.022453878')","('filled_avg_price', '57386.05')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
46,"('id', UUID('4658f56f-4eb7-4949-98f6-1d590662e3c8'))","('client_order_id', 'de3e6e92-40a0-47d1-87db-17536461a583')","('created_at', datetime.datetime(2024, 7, 12, 2, 44, 46, 841366, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 2, 44, 46, 883568, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 2, 44, 46, 841366, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 2, 44, 46, 865044, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022477889')","('filled_qty', '0.022477889')","('filled_avg_price', '57338.17')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
47,"('id', UUID('9791ab03-03aa-4999-b535-378922d1921f'))","('client_order_id', '0496dcc7-1705-45cb-9e45-c78501b4a294')","('created_at', datetime.datetime(2024, 7, 12, 2, 30, 50, 650174, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 2, 30, 50, 683336, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 2, 30, 50, 650174, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 2, 30, 50, 653548, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022531832')","('filled_qty', '0.022531832')","('filled_avg_price', '57203.9')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
48,"('id', UUID('139320f9-5792-4cce-9efa-24cb370aa6f4'))","('client_order_id', 'be37eb1e-1ec0-483f-81ab-9c9f3d315e34')","('created_at', datetime.datetime(2024, 7, 12, 2, 14, 47, 254202, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 2, 14, 47, 283484, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 2, 14, 47, 254202, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 2, 14, 47, 258835, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022599534')","('filled_qty', '0.022599534')","('filled_avg_price', '57023.621')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
49,"('id', UUID('49954fb0-18bf-4300-ae9e-2db8c5e88b74'))","('client_order_id', '3a2819d2-b467-44c9-9ab8-063950f7a3d0')","('created_at', datetime.datetime(2024, 7, 12, 1, 59, 47, 38732, tzinfo=TzInfo(UTC)))","('updated_at', datetime.datetime(2024, 7, 12, 1, 59, 47, 83415, tzinfo=TzInfo(UTC)))","('submitted_at', datetime.datetime(2024, 7, 12, 1, 59, 47, 38732, tzinfo=TzInfo(UTC)))","('filled_at', datetime.datetime(2024, 7, 12, 1, 59, 47, 42495, tzinfo=TzInfo(UTC)))","('expired_at', None)","('canceled_at', None)","('failed_at', None)","('replaced_at', None)","('replaced_by', None)","('replaces', None)","('asset_id', UUID('276e2673-764b-4ab6-a611-caf665ca6340'))","('symbol', 'BTC/USD')","('asset_class', <AssetClass.CRYPTO: 'crypto'>)","('notional', None)","('qty', '0.022622895')","('filled_qty', '0.022622895')","('filled_avg_price', '56972.98')","('order_class', <OrderClass.SIMPLE: 'simple'>)","('order_type', <OrderType.MARKET: 'market'>)","('type', <OrderType.MARKET: 'market'>)","('side', <OrderSide.BUY: 'buy'>)","('time_in_force', <TimeInForce.GTC: 'gtc'>)","('limit_price', None)","('stop_price', None)","('status', <OrderStatus.FILLED: 'filled'>)","('extended_hours', False)","('legs', None)","('trail_percent', None)","('trail_price', None)","('hwm', None)"
